REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,value
Cuba,PWRFO,LFO,1,2031,2.56
Cuba,PWRFO,LFO,1,2032,2.56
Cuba,PWRFO,LFO,1,2033,2.56
Cuba,PWRFO,LFO,1,2034,2.56
Cuba,PWRFO,LFO,1,2035,2.56
Cuba,PWRFO,LFO,1,2036,2.56
Cuba,PWRFO,LFO,1,2037,2.56
Cuba,PWRFO,LFO,1,2038,2.56
Cuba,PWRFO,LFO,1,2039,2.56
Cuba,PWRFO,LFO,1,2040,2.56
Cuba,PWRFO,LFO,1,2041,2.56
Cuba,PWRFO,LFO,1,2042,2.56
Cuba,PWRFO,LFO,1,2043,2.56
Cuba,PWRFO,LFO,1,2044,2.56
Cuba,PWRFO,LFO,1,2045,2.56
Cuba,PWRFO,LFO,1,2046,2.56
Cuba,PWRFO,LFO,1,2047,2.56
Cuba,PWRFO,LFO,1,2048,2.56
Cuba,PWRFO,LFO,1,2049,2.56
Cuba,PWRFO,LFO,1,2050,2.56
Cuba,PWRDSL,DSL,1,2019,2.56
Cuba,PWRDSL,DSL,1,2020,2.56
Cuba,PWRDSL,DSL,1,2021,2.56
Cuba,PWRDSL,DSL,1,2022,2.56
Cuba,PWRDSL,DSL,1,2023,2.56
Cuba,PWRDSL,DSL,1,2024,2.56
Cuba,PWRDSL,DSL,1,2025,2.56
Cuba,PWRDSL,DSL,1,2026,2.56
Cuba,PWRDSL,DSL,1,2027,2.56
Cuba,PWRDSL,DSL,1,2028,2.56
Cuba,PWRDSL,DSL,1,2029,2.56
Cuba,PWRDSL,DSL,1,2030,2.56
Cuba,PWRDSL,DSL,1,2031,2.56
Cuba,PWRDSL,DSL,1,2032,2.56
Cuba,PWRDSL,DSL,1,2033,2.56
Cuba,PWRDSL,DSL,1,2034,2.56
Cuba,PWRDSL,DSL,1,2035,2.56
Cuba,PWRDSL,DSL,1,2036,2.56
Cuba,PWRDSL,DSL,1,2037,2.56
Cuba,PWRDSL,DSL,1,2038,2.56
Cuba,PWRDSL,DSL,1,2039,2.56
Cuba,PWRDSL,DSL,1,2040,2.56
Cuba,PWRDSL,DSL,1,2041,2.56
Cuba,PWRDSL,DSL,1,2042,2.56
Cuba,PWRDSL,DSL,1,2043,2.56
Cuba,PWRDSL,DSL,1,2044,2.56
Cuba,PWRDSL,DSL,1,2045,2.56
Cuba,PWRDSL,DSL,1,2046,2.56
Cuba,PWRDSL,DSL,1,2047,2.56
Cuba,PWRDSL,DSL,1,2048,2.56
Cuba,PWRDSL,DSL,1,2049,2.56
Cuba,PWRDSL,DSL,1,2050,2.56
Cuba,PWRHYD01,ELC01,1,2019,0.0
Cuba,PWRHYD01,ELC01,1,2020,0.0
Cuba,PWRHYD01,ELC01,1,2021,0.0
Cuba,PWRHYD01,ELC01,1,2022,0.0
Cuba,PWRHYD01,ELC01,1,2023,0.0
Cuba,PWRHYD01,ELC01,1,2024,0.0
Cuba,PWRHYD01,ELC01,1,2025,0.0
Cuba,PWRHYD01,ELC01,1,2026,0.0
Cuba,PWRHYD01,ELC01,1,2027,0.0
Cuba,PWRHYD01,ELC01,1,2028,0.0
Cuba,PWRHYD01,ELC01,1,2029,0.0
Cuba,PWRHYD01,ELC01,1,2030,0.0
Cuba,PWRHYD01,ELC01,1,2031,0.0
Cuba,PWRHYD01,ELC01,1,2032,0.0
Cuba,PWRHYD01,ELC01,1,2033,0.0
Cuba,PWRHYD01,ELC01,1,2034,0.0
Cuba,PWRHYD01,ELC01,1,2035,0.0
Cuba,PWRHYD01,ELC01,1,2036,0.0
Cuba,PWRHYD01,ELC01,1,2037,0.0
Cuba,PWRHYD01,ELC01,1,2038,0.0
Cuba,PWRHYD01,ELC01,1,2039,0.0
Cuba,PWRHYD01,ELC01,1,2040,0.0
Cuba,PWRHYD01,ELC01,1,2041,0.0
Cuba,PWRHYD01,ELC01,1,2042,0.0
Cuba,PWRHYD01,ELC01,1,2043,0.0
Cuba,PWRHYD01,ELC01,1,2044,0.0
Cuba,PWRHYD01,ELC01,1,2045,0.0
Cuba,PWRHYD01,ELC01,1,2046,0.0
Cuba,PWRHYD01,ELC01,1,2047,0.0
Cuba,PWRHYD01,ELC01,1,2048,0.0
Cuba,PWRHYD01,ELC01,1,2049,0.0
Cuba,PWRHYD01,ELC01,1,2050,0.0
Cuba,PWRHYD02,HYD,1,2019,1.0
Cuba,PWRHYD02,HYD,1,2020,1.0
Cuba,PWRHYD02,HYD,1,2021,1.0
Cuba,PWRHYD02,HYD,1,2022,1.0
Cuba,PWRHYD02,HYD,1,2023,1.0
Cuba,PWRHYD02,HYD,1,2024,1.0
Cuba,PWRHYD02,HYD,1,2025,1.0
Cuba,PWRHYD02,HYD,1,2026,1.0
Cuba,PWRHYD02,HYD,1,2027,1.0
Cuba,PWRHYD02,HYD,1,2028,1.0
Cuba,PWRHYD02,HYD,1,2029,1.0
Cuba,PWRHYD02,HYD,1,2030,1.0
Cuba,PWRHYD02,HYD,1,2031,1.0
Cuba,PWRHYD02,HYD,1,2032,1.0
Cuba,PWRHYD02,HYD,1,2033,1.0
Cuba,PWRHYD02,HYD,1,2034,1.0
Cuba,PWRHYD02,HYD,1,2035,1.0
Cuba,PWRHYD02,HYD,1,2036,1.0
Cuba,PWRHYD02,HYD,1,2037,1.0
Cuba,PWRHYD02,HYD,1,2038,1.0
Cuba,PWRHYD02,HYD,1,2039,1.0
Cuba,PWRHYD02,HYD,1,2040,1.0
Cuba,PWRHYD02,HYD,1,2041,1.0
Cuba,PWRHYD02,HYD,1,2042,1.0
Cuba,PWRHYD02,HYD,1,2043,1.0
Cuba,PWRHYD02,HYD,1,2044,1.0
Cuba,PWRHYD02,HYD,1,2045,1.0
Cuba,PWRHYD02,HYD,1,2046,1.0
Cuba,PWRHYD02,HYD,1,2047,1.0
Cuba,PWRHYD02,HYD,1,2048,1.0
Cuba,PWRHYD02,HYD,1,2049,1.0
Cuba,PWRHYD02,HYD,1,2050,1.0
Cuba,PWRTBATT01,ELC02,1,2019,1.17
Cuba,PWRTBATT01,ELC02,1,2020,1.17
Cuba,PWRTBATT01,ELC02,1,2021,1.17
Cuba,PWRTBATT01,ELC02,1,2022,1.17
Cuba,PWRTBATT01,ELC02,1,2023,1.17
Cuba,PWRTBATT01,ELC02,1,2024,1.17
Cuba,PWRTBATT01,ELC02,1,2025,1.17
Cuba,PWRTBATT01,ELC02,1,2026,1.17
Cuba,PWRTBATT01,ELC02,1,2027,1.17
Cuba,PWRTBATT01,ELC02,1,2028,1.17
Cuba,PWRTBATT01,ELC02,1,2029,1.17
Cuba,PWRTBATT01,ELC02,1,2030,1.17
Cuba,PWRTBATT01,ELC02,1,2031,1.17
Cuba,PWRTBATT01,ELC02,1,2032,1.17
Cuba,PWRTBATT01,ELC02,1,2033,1.17
Cuba,PWRTBATT01,ELC02,1,2034,1.17
Cuba,PWRTBATT01,ELC02,1,2035,1.17
Cuba,PWRTBATT01,ELC02,1,2036,1.17
Cuba,PWRTBATT01,ELC02,1,2037,1.17
Cuba,PWRTBATT01,ELC02,1,2038,1.17
Cuba,PWRTBATT01,ELC02,1,2039,1.17
Cuba,PWRTBATT01,ELC02,1,2040,1.17
Cuba,PWRTBATT01,ELC02,1,2041,1.17
Cuba,PWRTBATT01,ELC02,1,2042,1.17
Cuba,PWRTBATT01,ELC02,1,2043,1.17
Cuba,PWRTBATT01,ELC02,1,2044,1.17
Cuba,PWRTBATT01,ELC02,1,2045,1.17
Cuba,PWRTBATT01,ELC02,1,2046,1.17
Cuba,PWRTBATT01,ELC02,1,2047,1.17
Cuba,PWRTBATT01,ELC02,1,2048,1.17
Cuba,PWRTBATT01,ELC02,1,2049,1.17
Cuba,PWRTBATT01,ELC02,1,2050,1.17
Cuba,PWRTRANS,ELC01,1,2019,1.0
Cuba,PWRTRANS,ELC01,1,2020,1.0
Cuba,PWRTRANS,ELC01,1,2021,1.0
Cuba,PWRTRANS,ELC01,1,2022,1.0
Cuba,PWRTRANS,ELC01,1,2023,1.0
Cuba,PWRTRANS,ELC01,1,2024,1.0
Cuba,PWRTRANS,ELC01,1,2025,1.0
Cuba,PWRTRANS,ELC01,1,2026,1.0
Cuba,PWRTRANS,ELC01,1,2027,1.0
Cuba,PWRTRANS,ELC01,1,2028,1.0
Cuba,PWRTRANS,ELC01,1,2029,1.0
Cuba,PWRTRANS,ELC01,1,2030,1.0
Cuba,PWRTRANS,ELC01,1,2031,1.0
Cuba,PWRTRANS,ELC01,1,2032,1.0
Cuba,PWRTRANS,ELC01,1,2033,1.0
Cuba,PWRTRANS,ELC01,1,2034,1.0
Cuba,PWRTRANS,ELC01,1,2035,1.0
Cuba,PWRTRANS,ELC01,1,2036,1.0
Cuba,PWRTRANS,ELC01,1,2037,1.0
Cuba,PWRTRANS,ELC01,1,2038,1.0
Cuba,PWRTRANS,ELC01,1,2039,1.0
Cuba,PWRTRANS,ELC01,1,2040,1.0
Cuba,PWRTRANS,ELC01,1,2041,1.0
Cuba,PWRTRANS,ELC01,1,2042,1.0
Cuba,PWRTRANS,ELC01,1,2043,1.0
Cuba,PWRTRANS,ELC01,1,2044,1.0
Cuba,PWRTRANS,ELC01,1,2045,1.0
Cuba,PWRTRANS,ELC01,1,2046,1.0
Cuba,PWRTRANS,ELC01,1,2047,1.0
Cuba,PWRTRANS,ELC01,1,2048,1.0
Cuba,PWRTRANS,ELC01,1,2049,1.0
Cuba,PWRTRANS,ELC01,1,2050,1.0
Cuba,PWRDIST,ELC02,1,2019,1.0
Cuba,PWRDIST,ELC02,1,2020,1.0
Cuba,PWRDIST,ELC02,1,2021,1.0
Cuba,PWRDIST,ELC02,1,2022,1.0
Cuba,PWRDIST,ELC02,1,2023,1.0
Cuba,PWRDIST,ELC02,1,2024,1.0
Cuba,PWRDIST,ELC02,1,2025,1.0
Cuba,PWRDIST,ELC02,1,2026,1.0
Cuba,PWRDIST,ELC02,1,2027,1.0
Cuba,PWRDIST,ELC02,1,2028,1.0
Cuba,PWRDIST,ELC02,1,2029,1.0
Cuba,PWRDIST,ELC02,1,2030,1.0
Cuba,PWRDIST,ELC02,1,2031,1.0
Cuba,PWRDIST,ELC02,1,2032,1.0
Cuba,PWRDIST,ELC02,1,2033,1.0
Cuba,PWRDIST,ELC02,1,2034,1.0
Cuba,PWRDIST,ELC02,1,2035,1.0
Cuba,PWRDIST,ELC02,1,2036,1.0
Cuba,PWRDIST,ELC02,1,2037,1.0
Cuba,PWRDIST,ELC02,1,2038,1.0
Cuba,PWRDIST,ELC02,1,2039,1.0
Cuba,PWRDIST,ELC02,1,2040,1.0
Cuba,PWRDIST,ELC02,1,2041,1.0
Cuba,PWRDIST,ELC02,1,2042,1.0
Cuba,PWRDIST,ELC02,1,2043,1.0
Cuba,PWRDIST,ELC02,1,2044,1.0
Cuba,PWRDIST,ELC02,1,2045,1.0
Cuba,PWRDIST,ELC02,1,2046,1.0
Cuba,PWRDIST,ELC02,1,2047,1.0
Cuba,PWRDIST,ELC02,1,2048,1.0
Cuba,PWRDIST,ELC02,1,2049,1.0
Cuba,PWRDIST,ELC02,1,2050,1.0
Cuba,DEMRES,ELC03,1,2019,1.0
Cuba,DEMRES,ELC03,1,2020,1.0
Cuba,DEMRES,ELC03,1,2021,1.0
Cuba,DEMRES,ELC03,1,2022,1.0
Cuba,DEMRES,ELC03,1,2023,1.0
Cuba,DEMRES,ELC03,1,2024,1.0
Cuba,DEMRES,ELC03,1,2025,1.0
Cuba,DEMRES,ELC03,1,2026,1.0
Cuba,DEMRES,ELC03,1,2027,1.0
Cuba,DEMRES,ELC03,1,2028,1.0
Cuba,DEMRES,ELC03,1,2029,1.0
Cuba,DEMRES,ELC03,1,2030,1.0
Cuba,DEMRES,ELC03,1,2031,1.0
Cuba,DEMRES,ELC03,1,2032,1.0
Cuba,DEMRES,ELC03,1,2033,1.0
Cuba,DEMRES,ELC03,1,2034,1.0
Cuba,DEMRES,ELC03,1,2035,1.0
Cuba,DEMRES,ELC03,1,2036,1.0
Cuba,DEMRES,ELC03,1,2037,1.0
Cuba,DEMRES,ELC03,1,2038,1.0
Cuba,DEMRES,ELC03,1,2039,1.0
Cuba,DEMRES,ELC03,1,2040,1.0
Cuba,DEMRES,ELC03,1,2041,1.0
Cuba,DEMRES,ELC03,1,2042,1.0
Cuba,DEMRES,ELC03,1,2043,1.0
Cuba,DEMRES,ELC03,1,2044,1.0
Cuba,DEMRES,ELC03,1,2045,1.0
Cuba,DEMRES,ELC03,1,2046,1.0
Cuba,DEMRES,ELC03,1,2047,1.0
Cuba,DEMRES,ELC03,1,2048,1.0
Cuba,DEMRES,ELC03,1,2049,1.0
Cuba,DEMRES,ELC03,1,2050,1.0
Cuba,GASLIQUED,GASLIQ,1,2019,1.0
Cuba,GASLIQUED,GASLIQ,1,2020,1.0
Cuba,GASLIQUED,GASLIQ,1,2021,1.0
Cuba,GASLIQUED,GASLIQ,1,2022,1.0
Cuba,GASLIQUED,GASLIQ,1,2023,1.0
Cuba,GASLIQUED,GASLIQ,1,2024,1.0
Cuba,GASLIQUED,GASLIQ,1,2025,1.0
Cuba,GASLIQUED,GASLIQ,1,2026,1.0
Cuba,GASLIQUED,GASLIQ,1,2027,1.0
Cuba,GASLIQUED,GASLIQ,1,2028,1.0
Cuba,GASLIQUED,GASLIQ,1,2029,1.0
Cuba,GASLIQUED,GASLIQ,1,2030,1.0
Cuba,GASLIQUED,GASLIQ,1,2031,1.0
Cuba,GASLIQUED,GASLIQ,1,2032,1.0
Cuba,GASLIQUED,GASLIQ,1,2033,1.0
Cuba,GASLIQUED,GASLIQ,1,2034,1.0
Cuba,GASLIQUED,GASLIQ,1,2035,1.0
Cuba,GASLIQUED,GASLIQ,1,2036,1.0
Cuba,GASLIQUED,GASLIQ,1,2037,1.0
Cuba,GASLIQUED,GASLIQ,1,2038,1.0
Cuba,GASLIQUED,GASLIQ,1,2039,1.0
Cuba,GASLIQUED,GASLIQ,1,2040,1.0
Cuba,GASLIQUED,GASLIQ,1,2041,1.0
Cuba,GASLIQUED,GASLIQ,1,2042,1.0
Cuba,GASLIQUED,GASLIQ,1,2043,1.0
Cuba,GASLIQUED,GASLIQ,1,2044,1.0
Cuba,GASLIQUED,GASLIQ,1,2045,1.0
Cuba,GASLIQUED,GASLIQ,1,2046,1.0
Cuba,GASLIQUED,GASLIQ,1,2047,1.0
Cuba,GASLIQUED,GASLIQ,1,2048,1.0
Cuba,GASLIQUED,GASLIQ,1,2049,1.0
Cuba,GASLIQUED,GASLIQ,1,2050,1.0
Cuba,EXPORT01,CRUD,1,2019,1.0
Cuba,EXPORT01,CRUD,1,2020,1.0
Cuba,EXPORT01,CRUD,1,2021,1.0
Cuba,EXPORT01,CRUD,1,2022,1.0
Cuba,EXPORT01,CRUD,1,2023,1.0
Cuba,EXPORT01,CRUD,1,2024,1.0
Cuba,EXPORT01,CRUD,1,2025,1.0
Cuba,EXPORT01,CRUD,1,2026,1.0
Cuba,EXPORT01,CRUD,1,2027,1.0
Cuba,EXPORT01,CRUD,1,2028,1.0
Cuba,EXPORT01,CRUD,1,2029,1.0
Cuba,EXPORT01,CRUD,1,2030,1.0
Cuba,EXPORT01,CRUD,1,2031,1.0
Cuba,EXPORT01,CRUD,1,2032,1.0
Cuba,EXPORT01,CRUD,1,2033,1.0
Cuba,EXPORT01,CRUD,1,2034,1.0
Cuba,EXPORT01,CRUD,1,2035,1.0
Cuba,EXPORT01,CRUD,1,2036,1.0
Cuba,EXPORT01,CRUD,1,2037,1.0
Cuba,EXPORT01,CRUD,1,2038,1.0
Cuba,EXPORT01,CRUD,1,2039,1.0
Cuba,EXPORT01,CRUD,1,2040,1.0
Cuba,EXPORT01,CRUD,1,2041,1.0
Cuba,EXPORT01,CRUD,1,2042,1.0
Cuba,EXPORT01,CRUD,1,2043,1.0
Cuba,EXPORT01,CRUD,1,2044,1.0
Cuba,EXPORT01,CRUD,1,2045,1.0
Cuba,EXPORT01,CRUD,1,2046,1.0
Cuba,EXPORT01,CRUD,1,2047,1.0
Cuba,EXPORT01,CRUD,1,2048,1.0
Cuba,EXPORT01,CRUD,1,2049,1.0
Cuba,EXPORT01,CRUD,1,2050,1.0
